"GeneID","PathwayID","Symbol","ENSEMBL","Path","Genename"
"230777","path:mmu04080","Hcrtr1","ENSMUSG00000028778","04080","hypocretin (orexin) receptor 1"
"231252","path:mmu04080","Chrna9","ENSMUSG00000029205","04080","cholinergic receptor, nicotinic, alpha polypeptide 9"
"231602","path:mmu04080","P2rx2","ENSMUSG00000029503","04020","purinergic receptor P2X, ligand-gated ion channel, 2"
"232836","path:mmu04080","Galp","ENSMUSG00000034660",NA,"galanin-like peptide"
"233571","path:mmu04080","P2ry6","ENSMUSG00000048779","04080","pyrimidinergic receptor P2Y, G-protein coupled, 6"
"237213","path:mmu04080","Glra2","ENSMUSG00000018589","04080","glycine receptor, alpha 2 subunit"
"237362","path:mmu04080","Npffr1","ENSMUSG00000020090","04080","neuropeptide FF receptor 1"
"23796","path:mmu04080","Aplnr","ENSMUSG00000044338","04080","apelin receptor"
"23919","path:mmu04080","Insl5","ENSMUSG00000066090",NA,"insulin-like 5"
"239336","path:mmu04080","Rxfp3","ENSMUSG00000060735",NA,"relaxin family peptide receptor 3"
"23936","path:mmu04080","Lynx1","ENSMUSG00000022594",NA,"Ly6/neurotoxin 1"
"239845","path:mmu04080","Gpr156","ENSMUSG00000046961","04080","G protein-coupled receptor 156"
"24111","path:mmu04080","Uts2","ENSMUSG00000028963",NA,"urotensin 2"
"242093","path:mmu04080","Rxfp4","ENSMUSG00000049741",NA,"relaxin family peptide receptor 4"
"242425","path:mmu04080","Gabbr2","ENSMUSG00000039809","04080","gamma-aminobutyric acid (GABA) B receptor, 2"
"242443","path:mmu04080","Grin3a","ENSMUSG00000039579","04080","glutamate receptor ionotropic, NMDA3A"
"243407","path:mmu04080","Qrfprl","ENSMUSG00000029917",NA,"pyroglutamylated RFamide peptide receptor like"
"243764","path:mmu04080","Chrm2","ENSMUSG00000045613","04020","cholinergic receptor, muscarinic 2, cardiac"
"244701","path:mmu04080","Mtnr1b","ENSMUSG00000050901","04080","melatonin receptor 1B"
"245526","path:mmu04080","Pgr15l","ENSMUSG00000031212",NA,"G protein-coupled receptor 15-like"
"26361","path:mmu04080","Avpr1b","ENSMUSG00000026432","04020","arginine vasopressin receptor 1B"
"268934","path:mmu04080","Grm4","ENSMUSG00000063239","04080","glutamate receptor, metabotropic 4"
"276742","path:mmu04080","Taar7e","ENSMUSG00000100689","04080","trace amine-associated receptor 7E"
"280287","path:mmu04080","Kiss1","ENSMUSG00000116158",NA,"KiSS-1 metastasis-suppressor"
"28078","path:mmu04080","Prl5a1","ENSMUSG00000017064",NA,"prolactin family 5, subfamily a, member 1"
"30878","path:mmu04080","Apln","ENSMUSG00000037010",NA,"apelin"
"319229","path:mmu04080","Sctr","ENSMUSG00000026387","04080","secretin receptor"
"319239","path:mmu04080","Npsr1","ENSMUSG00000043659",NA,"neuropeptide S receptor 1"
"319552","path:mmu04080","Spx","ENSMUSG00000071112",NA,"spexin hormone"
"320343","path:mmu04080","Lypd6","ENSMUSG00000050447",NA,"LY6/PLAUR domain containing 6"
"321020","path:mmu04080","Fpr-rs6","ENSMUSG00000071275",NA,"formyl peptide receptor, related sequence 6"
"321021","path:mmu04080","Fpr-rs7","ENSMUSG00000071276",NA,"formyl peptide receptor, related sequence 7"
"328699","path:mmu04080","Gabrr3","ENSMUSG00000074991",NA,"gamma-aminobutyric acid (GABA) receptor, rho 3"
"330921","path:mmu04080","Pate2","ENSMUSG00000074452",NA,"prostate and testis expressed 2"
"381073","path:mmu04080","Npw","ENSMUSG00000071230",NA,"neuropeptide W"
"381489","path:mmu04080","Rxfp1","ENSMUSG00000034009","04080","relaxin/insulin-like family peptide receptor 1"
"381677","path:mmu04080","Vgf","ENSMUSG00000037428",NA,"VGF nerve growth factor inducible"
"381853","path:mmu04080","Gipr","ENSMUSG00000030406","04080","gastric inhibitory polypeptide receptor"
"382348","path:mmu04080","Taar8b","ENSMUSG00000100186","04080","trace amine-associated receptor 8B"
"385643","path:mmu04080","Kng2","ENSMUSG00000060459","04610","kininogen 2"
"387285","path:mmu04080","Hcrtr2","ENSMUSG00000032360","04080","hypocretin (orexin) receptor 2"
"433292","path:mmu04080","Nms","ENSMUSG00000067604",NA,"neuromedin S"
"435206","path:mmu04080","Taar7d","ENSMUSG00000095569","04080","trace amine-associated receptor 7D"
"435207","path:mmu04080","Taar7f","ENSMUSG00000100950","04080","trace amine-associated receptor 7F"
"436522","path:mmu04080","Try10","ENSMUSG00000071521","04080","trypsin 10"
"436523","path:mmu04080","Gm5771","ENSMUSG00000058119",NA,"predicted gene 5771"
"493809","path:mmu04080","Taar3","ENSMUSG00000069708","04080","trace amine-associated receptor 3"
"494546","path:mmu04080","Taar8c","ENSMUSG00000100004","04080","trace amine-associated receptor 8C"
"503558","path:mmu04080","Taar9","ENSMUSG00000037424","04080","trace amine-associated receptor 9"
"504186","path:mmu04080","Chrna10","ENSMUSG00000066279","04080","cholinergic receptor, nicotinic, alpha polypeptide 10"
"53328","path:mmu04080","Pgrmc1","ENSMUSG00000006373",NA,"progesterone receptor membrane component 1"
"53623","path:mmu04080","Gria3","ENSMUSG00000001986","04080","glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"53978","path:mmu04080","Lpar2","ENSMUSG00000031861","04080","lysophosphatidic acid receptor 2"
"54140","path:mmu04080","Avpr1a","ENSMUSG00000020123","04020","arginine vasopressin receptor 1A"
"54393","path:mmu04080","Gabbr1","ENSMUSG00000024462","04080","gamma-aminobutyric acid (GABA) B receptor, 1"
"54598","path:mmu04080","Calcrl","ENSMUSG00000059588","04080","calcitonin receptor-like"
"54615","path:mmu04080","Npff","ENSMUSG00000023052",NA,"neuropeptide FF-amide peptide precursor"
"56183","path:mmu04080","Nmu","ENSMUSG00000029236",NA,"neuromedin U"
"56872","path:mmu04080","Pate4","ENSMUSG00000032099",NA,"prostate and testis expressed 4"
"57249","path:mmu04080","Gabrq","ENSMUSG00000031344","04080","gamma-aminobutyric acid (GABA) A receptor, subunit theta"
"57260","path:mmu04080","Ltb4r2","ENSMUSG00000040432","04020","leukotriene B4 receptor 2"
"57277","path:mmu04080","Slurp1","ENSMUSG00000022596",NA,"secreted Ly6/Plaur domain containing 1"
"57385","path:mmu04080","P2ry4","ENSMUSG00000044359","04080","pyrimidinergic receptor P2Y, G-protein coupled, 4"
"58861","path:mmu04080","Cysltr1","ENSMUSG00000052821","04020","cysteinyl leukotriene receptor 1"
"58991","path:mmu04080","Ghrl","ENSMUSG00000064177",NA,"ghrelin"
"60531","path:mmu04080","Npvf","ENSMUSG00000029831",NA,"neuropeptide VF precursor"
"623503","path:mmu04080","Prlh","ENSMUSG00000090550",NA,"prolactin releasing hormone"
"64095","path:mmu04080","Gpr35","ENSMUSG00000026271","04080","G protein-coupled receptor 35"
"65086","path:mmu04080","Lpar3","ENSMUSG00000036832","04080","lysophosphatidic acid receptor 3"
"67168","path:mmu04080","Lpar6","ENSMUSG00000033446","04080","lysophosphatidic acid receptor 6"
"67373","path:mmu04080","2210010C04Rik","ENSMUSG00000029882","04080","RIKEN cDNA 2210010C04 gene"
"67405","path:mmu04080","Nts","ENSMUSG00000019890",NA,"neurotensin"
"68039","path:mmu04080","Nmb","ENSMUSG00000025723",NA,"neuromedin B"
"68171","path:mmu04080","Pate6","ENSMUSG00000032108",NA,"prostate and testis expressed 6"
"68957","path:mmu04080","Paqr6","ENSMUSG00000041423",NA,"progestin and adipoQ receptor family member VI"
"69071","path:mmu04080","Tmem97","ENSMUSG00000037278",NA,"transmembrane protein 97"
"69462","path:mmu04080","Slurp2","ENSMUSG00000075605",NA,"secreted Ly6/Plaur domain containing 2"
"70086","path:mmu04080","Cysltr2","ENSMUSG00000033470","04020","cysteinyl leukotriene receptor 2"
"70804","path:mmu04080","Pgrmc2","ENSMUSG00000049940",NA,"progesterone receptor membrane component 2"
"71897","path:mmu04080","Lypd6b","ENSMUSG00000026765",NA,"LY6/PLAUR domain containing 6B"
"73626","path:mmu04080","1810009J06Rik","ENSMUSG00000094808",NA,"RIKEN cDNA 1810009J06 gene"
"74191","path:mmu04080","P2ry13","ENSMUSG00000036362","04080","purinergic receptor P2Y, G-protein coupled 13"
"75552","path:mmu04080","Paqr9","ENSMUSG00000064225",NA,"progestin and adipoQ receptor family member IX"
"77080","path:mmu04080","Pate5","ENSMUSG00000047980",NA,"prostate and testis expressed 5"
"77908","path:mmu04080","Pate13","ENSMUSG00000078934",NA,"prostate and testis expressed 13"
"78134","path:mmu04080","Lpar4","ENSMUSG00000049929","04080","lysophosphatidic acid receptor 4"
"78826","path:mmu04080","P2ry10","ENSMUSG00000050921","04080","purinergic receptor P2Y, G-protein coupled 10"
"83428","path:mmu04080","Ucn3","ENSMUSG00000044988",NA,"urocortin 3"
"93670","path:mmu04080","Tac4","ENSMUSG00000020872",NA,"tachykinin 4"
"93742","path:mmu04080","Pard3","ENSMUSG00000025812","04062","par-3 family cell polarity regulator"
"93896","path:mmu04080","Glp2r","ENSMUSG00000049928","04080","glucagon-like peptide 2 receptor"
"94045","path:mmu04080","P2rx5","ENSMUSG00000005950","04020","purinergic receptor P2X, ligand-gated ion channel, 5"
"94226","path:mmu04080","S1pr5","ENSMUSG00000045087","04080","sphingosine-1-phosphate receptor 5"
"99296","path:mmu04080","Hrh3","ENSMUSG00000039059","04080","histamine receptor H3"
"100710","path:mmu04110","Pds5b","ENSMUSG00000034021",NA,"PDS5 cohesin associated factor B"
"104394","path:mmu04110","E2f4","ENSMUSG00000014859","04110","E2F transcription factor 4"
"105837","path:mmu04110","Mtbp","ENSMUSG00000022369",NA,"Mdm2, transformed 3T3 cell double minute p53 binding protein"
"105988","path:mmu04110","Espl1","ENSMUSG00000058290","04110","extra spindle pole bodies 1, separase"
"107995","path:mmu04110","Cdc20","ENSMUSG00000006398","04110","cell division cycle 20"
"11350","path:mmu04110","Abl1","ENSMUSG00000026842","04012","c-abl oncogene 1, non-receptor tyrosine kinase"
"11920","path:mmu04110","Atm","ENSMUSG00000034218","04110","ataxia telangiectasia mutated"
"12235","path:mmu04110","Bub1","ENSMUSG00000027379","04110","BUB1, mitotic checkpoint serine/threonine kinase"
"12236","path:mmu04110","Bub1b","ENSMUSG00000040084","04110","BUB1B, mitotic checkpoint serine/threonine kinase"
"12237","path:mmu04110","Bub3","ENSMUSG00000066979","04110","BUB3 mitotic checkpoint protein"
"12427","path:mmu04110","Ccna1","ENSMUSG00000027793","04110","cyclin A1"
"12428","path:mmu04110","Ccna2","ENSMUSG00000027715","04110","cyclin A2"
"12442","path:mmu04110","Ccnb2","ENSMUSG00000032218","04110","cyclin B2"
"12443","path:mmu04110","Ccnd1","ENSMUSG00000070348","04110","cyclin D1"
"12444","path:mmu04110","Ccnd2","ENSMUSG00000000184","04110","cyclin D2"
"12445","path:mmu04110","Ccnd3","ENSMUSG00000034165","04110","cyclin D3"
"12447","path:mmu04110","Ccne1","ENSMUSG00000002068","04110","cyclin E1"
"12448","path:mmu04110","Ccne2","ENSMUSG00000028212","04110","cyclin E2"
"12530","path:mmu04110","Cdc25a","ENSMUSG00000032477","04110","cell division cycle 25A"
"12531","path:mmu04110","Cdc25b","ENSMUSG00000027330","04010","cell division cycle 25B"
"12532","path:mmu04110","Cdc25c","ENSMUSG00000044201","04110","cell division cycle 25C"
"12534","path:mmu04110","Cdk1","ENSMUSG00000019942","04110","cyclin-dependent kinase 1"
"12544","path:mmu04110","Cdc45","ENSMUSG00000000028","04110","cell division cycle 45"
"12545","path:mmu04110","Cdc7","ENSMUSG00000029283","04110","cell division cycle 7 (S. cerevisiae)"
"12566","path:mmu04110","Cdk2","ENSMUSG00000025358","04110","cyclin-dependent kinase 2"
"12567","path:mmu04110","Cdk4","ENSMUSG00000006728","04110","cyclin-dependent kinase 4"
"12571","path:mmu04110","Cdk6","ENSMUSG00000040274","04110","cyclin-dependent kinase 6"
"12572","path:mmu04110","Cdk7","ENSMUSG00000069089","03420","cyclin-dependent kinase 7"
"12575","path:mmu04110","Cdkn1a","ENSMUSG00000023067","04012","cyclin-dependent kinase inhibitor 1A (P21)"
"12576","path:mmu04110","Cdkn1b","ENSMUSG00000003031","04012","cyclin-dependent kinase inhibitor 1B"
"12577","path:mmu04110","Cdkn1c","ENSMUSG00000037664","04110","cyclin-dependent kinase inhibitor 1C (P57)"
"12578","path:mmu04110","Cdkn2a","ENSMUSG00000044303","04110","cyclin dependent kinase inhibitor 2A"
"12579","path:mmu04110","Cdkn2b","ENSMUSG00000073802","04110","cyclin dependent kinase inhibitor 2B"
"12580","path:mmu04110","Cdkn2c","ENSMUSG00000028551","04110","cyclin dependent kinase inhibitor 2C"
"12581","path:mmu04110","Cdkn2d","ENSMUSG00000096472","04110","cyclin dependent kinase inhibitor 2D"
"12649","path:mmu04110","Chek1","ENSMUSG00000032113","04110","checkpoint kinase 1"
"12914","path:mmu04110","Crebbp","ENSMUSG00000022521","04110","CREB binding protein"
"13006","path:mmu04110","Smc3","ENSMUSG00000024974","04110","structural maintenance of chromosomes 3"
"13197","path:mmu04110","Gadd45a","ENSMUSG00000036390","04010","growth arrest and DNA-damage-inducible 45 alpha"
"13555","path:mmu04110","E2f1","ENSMUSG00000027490","04110","E2F transcription factor 1"
"13557","path:mmu04110","E2f3","ENSMUSG00000016477","04110","E2F transcription factor 3"
"13559","path:mmu04110","E2f5","ENSMUSG00000027552","04110","E2F transcription factor 5"
"140557","path:mmu04110","Smc1b","ENSMUSG00000022432","04110","structural maintenance of chromosomes 1B"
"15182","path:mmu04110","Hdac2","ENSMUSG00000019777","04110","histone deacetylase 2"
"17120","path:mmu04110","Mad1l1","ENSMUSG00000029554","04110","MAD1 mitotic arrest deficient 1-like 1"
"17126","path:mmu04110","Smad2","ENSMUSG00000024563","04110","SMAD family member 2"
"17127","path:mmu04110","Smad3","ENSMUSG00000032402","04110","SMAD family member 3"
"17128","path:mmu04110","Smad4","ENSMUSG00000024515","04110","SMAD family member 4"
"17215","path:mmu04110","Mcm3","ENSMUSG00000041859","03030","minichromosome maintenance complex component 3"
"17216","path:mmu04110","Mcm2","ENSMUSG00000002870","03030","minichromosome maintenance complex component 2"
"17217","path:mmu04110","Mcm4","ENSMUSG00000022673","03030","minichromosome maintenance complex component 4"
"17218","path:mmu04110","Mcm5","ENSMUSG00000005410","03030","minichromosome maintenance complex component 5"
"17219","path:mmu04110","Mcm6","ENSMUSG00000026355","03030","minichromosome maintenance complex component 6"
"17220","path:mmu04110","Mcm7","ENSMUSG00000029730","03030","minichromosome maintenance complex component 7"
"17222","path:mmu04110","Anapc1","ENSMUSG00000014355","04110","anaphase promoting complex subunit 1"
"17246","path:mmu04110","Mdm2","ENSMUSG00000020184","04110","transformed mouse 3T3 cell double minute 2"
"17869","path:mmu04110","Myc","ENSMUSG00000022346","04010","myelocytomatosis oncogene"
"17873","path:mmu04110","Gadd45b","ENSMUSG00000015312","04010","growth arrest and DNA-damage-inducible 45 beta"
"18392","path:mmu04110","Orc1","ENSMUSG00000028587","04110","origin recognition complex, subunit 1"
"18393","path:mmu04110","Orc2","ENSMUSG00000026037","04110","origin recognition complex, subunit 2"
"18538","path:mmu04110","Pcna","ENSMUSG00000027342","03030","proliferating cell nuclear antigen"
"18817","path:mmu04110","Plk1","ENSMUSG00000030867","04110","polo like kinase 1"
"19052","path:mmu04110","Ppp2ca","ENSMUSG00000020349","03015","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform"
"19053","path:mmu04110","Ppp2cb","ENSMUSG00000009630","03015","protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform"
"19090","path:mmu04110","Prkdc","ENSMUSG00000022672","03450","protein kinase, DNA activated, catalytic polypeptide"
"19357","path:mmu04110","Rad21","ENSMUSG00000022314","04110","RAD21 cohesin complex component"
"19645","path:mmu04110","Rb1","ENSMUSG00000022105","04110","RB transcriptional corepressor 1"
"19650","path:mmu04110","Rbl1","ENSMUSG00000027641","04110","RB transcriptional corepressor like 1"
"19651","path:mmu04110","Rbl2","ENSMUSG00000031666","04110","RB transcriptional corepressor like 2"
"20842","path:mmu04110","Stag1","ENSMUSG00000037286","04110","stromal antigen 1"
"20843","path:mmu04110","Stag2","ENSMUSG00000025862","04110","stromal antigen 2"
"20877","path:mmu04110","Aurkb","ENSMUSG00000020897",NA,"aurora kinase B"
"209091","path:mmu04110","Ccnb3","ENSMUSG00000051592","04110","cyclin B3"
"211586","path:mmu04110","Tfdp2","ENSMUSG00000032411","04110","transcription factor Dp 2"
"21402","path:mmu04110","Skp1","ENSMUSG00000036309","04110","S-phase kinase-associated protein 1"
"217232","path:mmu04110","Cdc27","ENSMUSG00000020687","04110","cell division cycle 27"
"21770","path:mmu04110","Ppp2r5d","ENSMUSG00000059409","03015","protein phosphatase 2, regulatory subunit B', delta"
"21781","path:mmu04110","Tfdp1","ENSMUSG00000038482","04110","transcription factor Dp 1"
"21803","path:mmu04110","Tgfb1","ENSMUSG00000002603","04010","transforming growth factor, beta 1"
"21808","path:mmu04110","Tgfb2","ENSMUSG00000039239","04010","transforming growth factor, beta 2"
"21809","path:mmu04110","Tgfb3","ENSMUSG00000021253","04010","transforming growth factor, beta 3"
"218294","path:mmu04110","Cdc14b","ENSMUSG00000033102","04110","CDC14 cell division cycle 14B"
"218914","path:mmu04110","Wapl","ENSMUSG00000041408",NA,"WAPL cohesin release factor"
"22059","path:mmu04110","Trp53","ENSMUSG00000059552","04010","transformation related protein 53"
"22137","path:mmu04110","Ttk","ENSMUSG00000038379","04110","Ttk protein kinase"
"22390","path:mmu04110","Wee1","ENSMUSG00000031016","04110","WEE 1 homolog 1 (S. pombe)"
"225849","path:mmu04110","Ppp2r5b","ENSMUSG00000024777","03015","protein phosphatase 2, regulatory subunit B', beta"
"22589","path:mmu04110","Atrx","ENSMUSG00000031229",NA,"ATRX, chromatin remodeler"
"22627","path:mmu04110","Ywhae","ENSMUSG00000020849","04110","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide"
"22628","path:mmu04110","Ywhag","ENSMUSG00000051391","04110","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide"
"22629","path:mmu04110","Ywhah","ENSMUSG00000018965","04110","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide"
"22630","path:mmu04110","Ywhaq","ENSMUSG00000076432","04110","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"22631","path:mmu04110","Ywhaz","ENSMUSG00000022285","04110","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide"
"22642","path:mmu04110","Zbtb17","ENSMUSG00000006215","04110","zinc finger and BTB domain containing 17"
"226849","path:mmu04110","Ppp2r5a","ENSMUSG00000026626","03015","protein phosphatase 2, regulatory subunit B', alpha"
"229776","path:mmu04110","Cdc14a","ENSMUSG00000033502","04110","CDC14 cell division cycle 14A"
"23834","path:mmu04110","Cdc6","ENSMUSG00000017499","04110","cell division cycle 6"
"23882","path:mmu04110","Gadd45g","ENSMUSG00000021453","04010","growth arrest and DNA-damage-inducible 45 gamma"
